item's link,item's name,Hero name,Type of the item,item's price,min price,max price,avg price,buys call 
https://market.dota2.net/item/179233152-4257005593-Alphid%20of%20Lecaciida/,Alphid of Lecaciida,None,Mythical ОбычнаяКурьер,97  ,None,None,None,None
https://market.dota2.net/item/157810811-3361756856-Dirk%20of%20the%20Wicked%20Succubus/,Dirk of the Wicked Succubus,Queen of Pain,Uncommon StandardWeapon,3.4  ,0.08 ,4.49 ,0.72 ,54
https://market.dota2.net/item/179233153-0-Tinkbot/,Tinkbot,None,Курьер,15  ,0.5 ,8.09 ,2.04 ,500+
https://market.dota2.net/item/213735060-1625510296-Mantle%20of%20Burning%20Turmoil/,Mantle of Burning Turmoil,Chaos Knight,Common StandardПлечи,None,0.5 ,5.33 ,1.28 ,32
https://market.dota2.net/item/157810816-582687062-Horns%20of%20the%20Wicked%20Succubus/,Horns of the Wicked Succubus,Queen of Pain,Uncommon StandardГолова, 9  ,0.5 ,0.5 ,0.5 ,3
https://market.dota2.net/item/157810816-3361756856-Horns%20of%20the%20Wicked%20Succubus/,Horns of the Wicked Succubus,Queen of Pain,Uncommon StandardГолова,1.5  ,0.08 ,5 ,1.17 ,79
https://market.dota2.net/item/157810816-4220420790-Horns%20of%20the%20Wicked%20Succubus/,Horns of the Wicked Succubus,Queen of Pain,Uncommon ОбычнаяГолова,97  ,None,None,None,None
https://market.dota2.net/item/179233156-0-Helmet%20of%20Endless%20Havoc/,Helmet of Endless Havoc,Chaos Knight,Rare StandardГолова,0.5  ,0.48 ,12 ,1.27 ,500+
https://market.dota2.net/item/217224904-57943523-Juljae%20Sword/,Juljae Sword,Juggernaut,Оружие,50  ,0.48 ,10 ,2.5 ,9
https://market.dota2.net/item/217224906-0-Bracers%20of%20the%20Gwimyeon%20Warrior/,Bracers of the Gwimyeon Warrior,Juggernaut,Руки,0.8  ,0.5 ,30 ,3.01 ,500+
https://market.dota2.net/item/179233159-0-Tails%20of%20the%20Scorching%20Princess/,Tails of the Scorching Princess,Lina,Голова,0.5  ,0.5 ,30 ,0.93 ,500+
https://market.dota2.net/item/217224906-4202363570-Bracers%20of%20the%20Gwimyeon%20Warrior/,Bracers of the Gwimyeon Warrior,Juggernaut,Common ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/217224906-5025976873-Bracers%20of%20the%20Gwimyeon%20Warrior/,Bracers of the Gwimyeon Warrior,Juggernaut,Common ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/179233161-948149725-The%20Steadfast%20Voyager%20Set/,Набор The Steadfast Voyager,Kunkka,Н/Д,86.82  ,0.5 ,30 ,5.03 ,88
https://market.dota2.net/item/157811261-3601356401-Unusual%20Resolute%20Greevil/,None,None,Mythical UnusualКурьер,150  ,13.82 ,13.82 ,13.82 ,1
https://market.dota2.net/item/179233162-1625510296-Whispering%20Dead%20Mask/,Whispering Dead Mask,Templar Assassin,Голова,0.5  ,0.16 ,28 ,2.51 ,115
https://market.dota2.net/item/217224911-1607986565-Curse%20of%20the%20Highborn/,Curse of the Highborn,Riki,Руки,0.5  ,0.5 ,1.28 ,0.6 ,27
https://market.dota2.net/item/157812695-1543763434-Frostiron%20Raider%20Axe/,Frostiron Raider Axe,Tusk,Оружие,3.99  ,0.5 ,0.8 ,0.54 ,16
https://market.dota2.net/item/179233167-1625510296-Blade%20of%20Endless%20Havoc/,Blade of Endless Havoc,Chaos Knight,Оружие,6.92  ,0.18 ,6.99 ,0.96 ,51
https://market.dota2.net/item/179233168-0-Breastplate%20of%20the%20Slithereen%20Knight/,Breastplate of the Slithereen Knight,Naga Siren,Броня,0.5  ,0.48 ,10 ,0.65 ,500+
https://market.dota2.net/item/179233169-0-Cloak%20of%20the%20Northern%20Wind/,Cloak of the Northern Wind,Windranger,Uncommon StandardСпина,5  ,0.4 ,4.99 ,0.62 ,500+
https://market.dota2.net/item/217224914-4327799012-Eki%20Bukaw%20Wand%20-%20Off-Hand/,Eki Bukaw Wand - Off-Hand,Shadow Shaman,Uncommon ОбычнаяДоп. оружие,97  ,None,None,None,None
https://market.dota2.net/item/157812718-676494244-Frostiron%20Sorceress%20Brooch/,Frostiron Sorceress Brooch,Crystal Maiden,Голова,1.14  ,0.5 ,3.14 ,0.91 ,35
https://market.dota2.net/item/157812718-2217253653-Frostiron%20Sorceress%20Brooch/,Frostiron Sorceress Brooch,Crystal Maiden,Rare ОбычнаяГолова,97  ,None,None,None,None
https://market.dota2.net/item/179233170-1625510296-Dragon%20Forged%20Armor/,Dragon Forged Armor,Obsidian Destroyer,Uncommon StandardБроня,0.8  ,0.5 ,5 ,0.97 ,109
https://market.dota2.net/item/157812718-4255142631-Frostiron%20Sorceress%20Brooch/,Frostiron Sorceress Brooch,Crystal Maiden,Rare StandardГолова,97  ,None,None,None,None
https://market.dota2.net/item/179233171-682358650-Dragon%20Forged%20Staff/,Dragon Forged Staff,Obsidian Destroyer,Оружие,5  ,None,None,None,None
https://market.dota2.net/item/217224919-0-Necklace%20of%20Scarlet%20Raven/,Necklace of Scarlet Raven,Bloodseeker,Common StandardПлечи,0.8  ,0.4 ,7.95 ,0.58 ,500+
https://market.dota2.net/item/157812725-4437882111-Frostiron%20Sorceress%20Cape/,Frostiron Sorceress Cape,Crystal Maiden,Common ОбычнаяСпина,97  ,None,None,None,None
https://market.dota2.net/item/157812725-5025976594-Frostiron%20Sorceress%20Cape/,Frostiron Sorceress Cape,Crystal Maiden,Common ОбычнаяСпина,97  ,None,None,None,None
https://market.dota2.net/item/217224921-5025976592-Coat%20of%20the%20Scarlet%20Raven/,Coat of the Scarlet Raven,Bloodseeker,Uncommon ОбычнаяСпина,97  ,None,None,None,None
https://market.dota2.net/item/179233175-0-Dreaded%20Bravo%27s%20Guise/,Dreaded Bravo's Guise,Templar Assassin,Uncommon StandardГолова,0.8  ,0.16 ,5 ,0.63 ,500+
https://market.dota2.net/item/179233175-1625510296-Dreaded%20Bravo%27s%20Guise/,Dreaded Bravo's Guise,Templar Assassin,Uncommon StandardГолова,0.5  ,0.4 ,5.95 ,1.03 ,49
https://market.dota2.net/item/157812740-2679564430-Summer%27s%20Bounty/,Summer's Bounty,Enchantress,Uncommon StandardОружие,97  ,None,None,None,None
https://market.dota2.net/item/217224925-1625510296-Steelweb%20Cuirass/,Steelweb Cuirass,Broodmother,Common StandardРазное,0.5  ,0.48 ,0.81 ,0.53 ,23
https://market.dota2.net/item/157812740-5025976669-Summer%27s%20Bounty/,Summer's Bounty,Enchantress,Uncommon ОбычнаяОружие,97  ,None,None,None,None
https://market.dota2.net/item/217224927-0-Steelweb%20Sheaths/,Steelweb Sheaths,Broodmother,Rare StandardНоги,0.5  ,0.5 ,17.37 ,0.71 ,500+
https://market.dota2.net/item/179233177-5025976705-Dress%20of%20the%20Scorching%20Princess/,Dress of the Scorching Princess,Lina,Uncommon ОбычнаяПояс,97  ,None,None,None,None
https://market.dota2.net/item/157812755-0-Summer%27s%20Light/,Summer's Light,Enchantress,Шея,3.15  ,0.48 ,209.14 ,0.96 ,500+
https://market.dota2.net/item/157812755-3467952148-Summer%27s%20Light/,Summer's Light,Enchantress,Common ОбычнаяШея,97  ,None,None,None,None
https://market.dota2.net/item/179233179-4180801553-Frostbitten%20Cloak%20of%20the%20North/,Frostbitten Cloak of the North,Crystal Maiden,Uncommon StandardСпина,1.58  ,None,None,None,None
https://market.dota2.net/item/217224929-4175899742-Wrath%20of%20the%20Highborn/,Wrath of the Highborn,Riki,Rare ОбычнаяОружие,97  ,None,None,None,None
https://market.dota2.net/item/179233181-1625510296-Helm%20of%20the%20Slithereen%20Knight/,Helm of the Slithereen Knight,Naga Siren,Uncommon StandardГолова,50  ,0.4 ,5.25 ,0.92 ,50
https://market.dota2.net/item/217224930-57943523-Temper%20of%20the%20Highborn%20-%20Off-Hand/,Temper of the Highborn - Off-Hand,Riki,Левая рука,100  ,0.5 ,3 000 ,210.89 ,29
https://market.dota2.net/item/157812782-0-Gemmed%20Bracers%20of%20the%20Priest%20Kings/,Gemmed Bracers of the Priest Kings,Chen,Common StandardРуки,5  ,0.16 ,5 ,0.58 ,500+
https://market.dota2.net/item/179233181-4238470590-Helm%20of%20the%20Slithereen%20Knight/,Helm of the Slithereen Knight,Naga Siren,Uncommon ОбычнаяГолова,97  ,None,None,None,None
https://market.dota2.net/item/157812782-4212041936-Gemmed%20Bracers%20of%20the%20Priest%20Kings/,Gemmed Bracers of the Priest Kings,Chen,Common ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/217224932-1979852720-Whisk%20of%20the%20Highborn/,Whisk of the Highborn,Riki,Uncommon ОбычнаяХвост,97  ,None,None,None,None
https://market.dota2.net/item/179233182-4166091405-Ice%20Capped%20Hood%20of%20the%20North/,Ice Capped Hood of the North,Crystal Maiden,Uncommon ОбычнаяГолова,3  ,None,None,None,None
https://market.dota2.net/item/217224932-5025976654-Whisk%20of%20the%20Highborn/,Whisk of the Highborn,Riki,Uncommon ОбычнаяХвост,97  ,None,None,None,None
https://market.dota2.net/item/247820843-3361756768-Inscribed%20Heavy%20Barbed%20Back/,None,Bristleback,Rare InscribedСпина,50  ,None,None,None,None
https://market.dota2.net/item/247820843-4007028928-Inscribed%20Heavy%20Barbed%20Back/,None,Bristleback,Rare InscribedСпина,50  ,None,None,None,None
https://market.dota2.net/item/203183127-0-Stoneshard%20Crown/,Stoneshard Crown,Earthshaker,Common StandardГолова,0.5  ,0.48 ,4.49 ,0.58 ,500+
https://market.dota2.net/item/247835207-4656366730-Inscribed%20Blades%20of%20Eternal%20Eclipse/,None,Luna,Uncommon InscribedОружие,30  ,None,None,None,None
https://market.dota2.net/item/203183127-2132889699-Stoneshard%20Crown/,Stoneshard Crown,Earthshaker,Common ОбычнаяГолова,5.5  ,None,None,None,None
https://market.dota2.net/item/395571737-5197963613-Inscribed%20Talon%20Edge/,None,Pudge,Uncommon InscribedОружие,50  ,None,None,None,None
https://market.dota2.net/item/247840504-3617635042-Inscribed%20Words%20of%20the%20Awakened/,None,Antimage,Uncommon InscribedПлечи,50  ,None,None,None,None
https://market.dota2.net/item/247846304-3361757715-Inscribed%20Shroud%20of%20the%20Awakened/,None,Antimage,Uncommon InscribedБроня,30  ,None,None,None,None
https://market.dota2.net/item/247870687-3362015981-Inscribed%20Shard%20of%20Retribution/,None,Antimage,Rare InscribedДоп. оружие,50  ,None,None,None,None
https://market.dota2.net/item/247895635-3361758698-Inscribed%20Pauldrons%20of%20Fury/,None,Spirit Breaker,Uncommon InscribedПлечи,50  ,None,None,None,None
https://market.dota2.net/item/177671713-3361786173-Inscribed%20Helm%20of%20a%20Savage%20Age/,None,Ursa,Uncommon InscribedГолова,8.6  ,None,None,None,None
https://market.dota2.net/item/247895635-3367541269-Inscribed%20Pauldrons%20of%20Fury/,None,Spirit Breaker,Uncommon InscribedПлечи,50  ,None,None,None,None
https://market.dota2.net/item/247895635-3526709806-Inscribed%20Pauldrons%20of%20Fury/,None,Spirit Breaker,Uncommon InscribedПлечи,50  ,0.5 ,8.65 ,4.58 ,2
https://market.dota2.net/item/395573106-1625510296-Belt%20of%20Incantations/,Belt of Incantations,Doom Bringer,Common StandardПояс,0.5  ,0.48 ,4.98 ,0.63 ,36
https://market.dota2.net/item/247926509-3361756883-Inscribed%20Poor%20Armor%20of%20the%20Druid/,None,Lone Druid,Uncommon InscribedПлечи,50  ,None,None,None,None
https://market.dota2.net/item/247928347-253035356-Inscribed%20Barrel%20Quiver/,None,Windranger,Uncommon InscribedДоп. оружие,50  ,None,None,None,None
https://market.dota2.net/item/247928347-3361758509-Inscribed%20Barrel%20Quiver/,None,Windranger,Uncommon InscribedДоп. оружие,50  ,None,None,None,None
https://market.dota2.net/item/395573112-1625510296-Head%20Opener%20of%20Incantations/,Head Opener of Incantations,Doom Bringer,Mythical StandardОружие,0.5  ,0.48 ,4.02 ,1.04 ,109
https://market.dota2.net/item/395573112-2968791297-Head%20Opener%20of%20Incantations/,Head Opener of Incantations,Doom Bringer,Mythical StandardОружие,97  ,None,None,None,None
https://market.dota2.net/item/153090634-0-Tribal%20Stone%20Edge/,Tribal Stone Edge,Beastmaster,Uncommon StandardОружие,0.5  ,0.48 ,4.94 ,0.8 ,500+
https://market.dota2.net/item/247977120-2813679748-Inscribed%20Armor%20of%20Eternal%20Eclipse/,None,Luna,Uncommon InscribedПлечи,50  ,None,None,None,None
https://market.dota2.net/item/203183134-0-Blade%20of%20the%20Chiseled%20Guard/,Blade of the Chiseled Guard,Sven,Uncommon StandardОружие,0.5  ,0.4 ,5 ,0.69 ,500+
https://market.dota2.net/item/395575180-0-Chieftain%20Headdress%20of%20the%20West/,Chieftain Headdress of the West,Beastmaster,Голова,0.8  ,0.24 ,4.99 ,0.91 ,500+
https://market.dota2.net/item/248318455-3361757540-Inscribed%20Belt%20of%20Fury/,None,Spirit Breaker,Common InscribedПояс,50  ,None,None,None,None
https://market.dota2.net/item/395575182-0-Wa-Ya%20the%20Mighty/,Wa-Ya the Mighty,Beastmaster,Mythical StandardПризванное существо,0.8  ,0.24 ,4.9 ,0.9 ,500+
https://market.dota2.net/item/177809329-4147445434-Inscribed%20Wuldastron%20the%20Twin-Blade%20of%20Giants/,None,Sven,Rare InscribedОружие,50  ,1.4 ,1.4 ,1.4 ,1
https://market.dota2.net/item/395575185-0-Great%20Hunt%20Shoulder%20of%20the%20West/,Great Hunt Shoulder of the West,Beastmaster,Common StandardПлечи,0.8  ,0.16 ,2 ,0.55 ,500+
https://market.dota2.net/item/153090635-4169134140-Tribal%20Stone%20Pauldron/,Tribal Stone Pauldron,Beastmaster,Rare ОбычнаяПлечи,97  ,None,None,None,None
https://market.dota2.net/item/395575187-0-Bracers%20of%20the%20West/,Bracers of the West,Beastmaster,Common StandardРуки,0.8  ,0.16 ,9.39 ,0.6 ,500+
https://market.dota2.net/item/248584469-3361888572-Inscribed%20Bracers%20of%20Eldritch%20Ice/,None,Lich,Common InscribedРуки,50  ,None,None,None,None
https://market.dota2.net/item/248739172-3361769342-Inscribed%20Guard%20of%20the%20Drunken%20Warlord/,None,Brewmaster,Uncommon InscribedПлечи,50  ,None,None,None,None
https://market.dota2.net/item/395578763-1625510296-Wings%20of%20the%20Fallen%20Princess/,Wings of the Fallen Princess,Vengeful Spirit,Плечи,40  ,0.51 ,77.9 ,28.23 ,500+
https://market.dota2.net/item/249141807-3361758547-Inscribed%20Obsidian%20Blade%20Bracers/,None,Huskar,Common InscribedРуки,50  ,None,None,None,None
https://market.dota2.net/item/203183139-625614503-Tassets%20of%20the%20Chiseled%20Guard/,Tassets of the Chiseled Guard,Sven,Пояс,5  ,0.5 ,105.11 ,16.42 ,500+
https://market.dota2.net/item/249141807-5213941844-Inscribed%20Obsidian%20Blade%20Bracers/,None,Huskar,Common InscribedРуки,50  ,None,None,None,None
https://market.dota2.net/item/249181126-2927826749-Inscribed%20Stone%20Helmet/,None,Axe,Common InscribedГолова,10.7  ,None,None,None,None
https://market.dota2.net/item/177816821-3362147554-Inscribed%20Pangolin%20Scarf/,None,Bounty Hunter,Uncommon InscribedГолова,30  ,None,None,None,None
https://market.dota2.net/item/250492990-3361783677-Inscribed%20Sacrificial%20Blade%20of%20the%20Haruspex/,None,Lone Druid,Uncommon InscribedОружие,50  ,7.31 ,7.31 ,7.31 ,1
https://market.dota2.net/item/395578767-5025976570-Vestments%20of%20the%20Fallen%20Princess%20Loading%20Screen/,Загрузочный экран: Vestments of the Fallen Princess,None,Common ОбычнаяЗагрузочный экран,97  ,None,None,None,None
https://market.dota2.net/item/250670803-3361758098-Inscribed%20Wraps%20of%20the%20Drunken%20Warlord/,None,Brewmaster,Common InscribedРуки,50  ,None,None,None,None
https://market.dota2.net/item/203183139-1625510296-Tassets%20of%20the%20Chiseled%20Guard/,Tassets of the Chiseled Guard,Sven,Пояс,5  ,0.48 ,231 ,4.22 ,64
https://market.dota2.net/item/250988079-450357895-Inscribed%20Hare%20Hunt%20Sleeves/,None,Sniper,Common InscribedРуки,50  ,None,None,None,None
https://market.dota2.net/item/395651260-564390803-Inscribed%20Mischievous%20Dragon%20Tail/,None,Puck,Rare InscribedХвост,50  ,7 ,7 ,7 ,1
https://market.dota2.net/item/177816822-3361773952-Inscribed%20Pirate%20Slayer%27s%20Black%20Flag/,None,Tidehunter,Uncommon InscribedДоп. оружие,50  ,0.5 ,3.5 ,2 ,2
https://market.dota2.net/item/252545807-3361756715-Inscribed%20Claddish%20Voyager%27s%20Chestplate/,None,Kunkka,Common InscribedШея,50  ,None,None,None,None
https://market.dota2.net/item/253691957-3412019382-Inscribed%20The%20Gama%20Brothers/,None,None,Mythical InscribedКурьер,84.93  ,83.94 ,83.94 ,83.94 ,1
https://market.dota2.net/item/253033066-57949762-Elder%20Cruel%20Diretide/,None,None,Rare ElderСтиль интерфейса,30  ,0.5 ,70 ,17.74 ,112
https://market.dota2.net/item/253033066-4987155475-Elder%20Cruel%20Diretide/,None,None,Rare ElderСтиль интерфейса,149.9  ,None,None,None,None
https://market.dota2.net/item/253033071-0-Elder%20Mighty%20Boar/,None,None,Mythical ElderКурьер,30  ,0.5 ,25.54 ,3.96 ,500+
https://market.dota2.net/item/253748939-3361757310-Inscribed%20Bracers%20Omexe/,None,Centaur Warchief,Common InscribedРуки,50  ,None,None,None,None
https://market.dota2.net/item/203183139-4244544565-Tassets%20of%20the%20Chiseled%20Guard/,Tassets of the Chiseled Guard,Sven,Common StandardПояс,231  ,None,None,None,None
https://market.dota2.net/item/253834836-3361769485-Inscribed%20Armguard%20of%20the%20Steppe/,None,Centaur Warchief,Common InscribedРуки,11  ,None,None,None,None
